Sender Name|Sender AppID|Recipient Name|Recipient AppID|Text|Timestamp|Direction|Attachments
Goose System|46736673785@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|This place is great. Sri Lankan food.|2021-03-06 13:10:16+00:00|Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_266/6ae035ae-7f96-42da-85d3-d781a1d83e6f.jpg"", ""id"": 41}"
Goldy Finger|100063606951015|Jose Topgun|100064031851829|Great places|2021-03-06 16:25:29+00:00|Outgoing|
Goose|46736673785|Maverick SOB||Yes man. Where the hell were you? Messing around with one of those ladies again I bet?|2021-03-06 16:42:05+00:00|Incoming|
Goldy Finger|100063606951015|Jose Topgun|100064031851829|Ok I know this place well|2021-03-06 16:52:59+00:00|Outgoing|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Big score tonight team!!!!|2021-03-06 16:54:00+00:00|Outgoing|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Big score tonight team!!!!|2021-03-06 16:54:05+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Check it out. That house was loaded. Easy access via the garage 👌|2021-03-06 16:54:20+00:00|Outgoing|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Check it out. That house was loaded. Easy access via the garage 👌|2021-03-06 16:54:25+00:00|Incoming|
Twilight Grey|46762725331@s.whatsapp.net|Goose System||Great job you guys|2021-03-06 21:12:50+00:00|Incoming|
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Great job you guys|2021-03-06 21:12:50+00:00|Incoming|
Maverick SOB|1605396189|Twilight G|1645578300|Ouch missy! Cruel but probably true. Missing you already...|2021-03-07 06:59:29+00:00|Outgoing|
Rupert Beae|100063691416962|Goldy Finger|100063606951015|U likey da bling baby?|2021-03-07 07:00:08+00:00|Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_117/1.jpg"", ""id"": 116}, {""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_117/0.jpg"", ""id"": 117}"
Rupert Beae|100063691416962|Goldy Finger|100063606951015|U likey da bling baby?|2021-03-07 07:00:08+00:00|Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_99/1.jpg"", ""id"": 98}, {""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_99/0.jpg"", ""id"": 99}"
Rupert Beae|100063691416962|Jose Topgun|100064031851829|Yep going back there soon. Know a guy who will take it off our hands after the job is done. Make some extra cash on top of the big loot.|2021-03-07 07:03:31+00:00|Outgoing|
Maverick SOB|1605396189|Goose|1563131382|To join the meeting on Google Meet, click this link:  https://meet.google.com/mhm-hhwx-qtq    Or open Meet and enter this code: mhm-hhwx-qtq|2021-03-07 07:14:10+00:00|Outgoing|
Rupert Beae|100063691416962|Jose Topgun|100064031851829|Score!|2021-03-07 09:15:47+00:00|Outgoing|
Jose Topgun|100064031851829|Rupert Beae|100063691416962|So sweet , what a score. You hit the big time with that baby|2021-03-07 09:17:06+00:00|Incoming|
Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Going ahead with the deal|2021-03-07 09:33:42+00:00|Incoming|
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Going ahead with the deal|2021-03-07 09:33:42+00:00|Outgoing|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|We got lucky on that last job|2021-03-07 14:55:12+00:00|Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_490/e2e5ea74-b611-4d50-8ebd-cd314379f951.jpg"", ""id"": 265}"
Maverick|46708275344@s.whatsapp.net|Twilight Grey||We got lucky on that last job|2021-03-07 14:55:12+00:00|Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1536/0.jpg"", ""id"": 235}"
Maverick SOB|1605396189|Big Boss|1656380740|OK deal. Send the money 💰 usual place, usual time.|2021-03-07 17:14:06+00:00|Outgoing|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Anyone want to play in the big league. Can you guys move this stuff if we come across some?|2021-03-07 17:15:54+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Anyone want to play in the big league. Can you guys move this stuff if we come across some?|2021-03-07 17:15:54+00:00|Outgoing|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Good security at this place 👏|2021-03-08 17:44:38+00:00|Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1542/0.jpg"", ""id"": 241}"
Jose Topgun|100064031851829|Goldy Finger|100063606951015|Location-sharing ended|2021-03-08 17:57:52+00:00|Incoming|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Good security at this place 👏|2021-03-08 18:33:17+00:00|Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_499/b07b7d27-1684-479c-9f7b-7859d18939f4.jpg"", ""id"": 274}"
Twilight Grey|46762725331@s.whatsapp.net|Goose System||Give me the rings😍😍|2021-03-08 19:13:29+00:00|Incoming|
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Give me the rings😍😍|2021-03-08 19:13:29+00:00|Incoming|
Maverick SOB|1605396189|Twilight G|1645578300|How exciting! Do let me know when you are planning to be dangerous again. I would like to watch you at your finest...|2021-03-08 19:15:04+00:00|Outgoing|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Awesome. Looks like a perfect target. Thanks Twilight you rock 🪨🎸|2021-03-09 14:06:19+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Awesome. Looks like a perfect target. Thanks Twilight you rock 🪨🎸|2021-03-09 14:06:20+00:00|Outgoing|
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This place has easy access from.the woods behind it. Should be good cover for a job.|2021-03-09 18:13:57+00:00|Incoming|
Goose System|46736673785@s.whatsapp.net|Twilight Grey||This place has easy access from.the woods behind it. Should be good cover for a job.|2021-03-09 18:13:57+00:00|Incoming|
Goose|1563131382|Maverick SOB||Nice ok let's make the plan. We need tools and shit...|2021-03-09 19:49:35+00:00|Incoming|
Bad Boy|46735158102|Maverick SOB||I got a few things to buy and sell. I can fence some of your gear if you like? What u got dude....|2021-03-10 07:29:32+00:00|Incoming|
Bad Boy|46735158102|Maverick SOB||I got a few things to buy and sell. I can fence some of your gear if you like? What u got dude....|2021-03-10 07:29:34+00:00|Outgoing|
Bad Boy|46735158102|Maverick SOB||I need to see this stuff in person and check the quality of the merchandise. For all I know you just downloaded this shit off the internet. Not that I don't trust you but I don't....|2021-03-10 07:32:35+00:00|Incoming|
Bad Boy|46735158102|Maverick SOB||I need to see this stuff in person and check the quality of the merchandise. For all I know you just downloaded this shit off the internet. Not that I don't trust you but I don't....|2021-03-10 07:32:37+00:00|Outgoing|
Maverick|46708275344@s.whatsapp.net|Twilight Grey|46762725331@s.whatsapp.net|Need a lift?|2021-03-10 19:46:17+00:00|Outgoing|
Maverick|46708275344@s.whatsapp.net|Twilight Grey|46762725331@s.whatsapp.net|Shame. OK well let me know if you ever want picking up and lifted to new heights 😅|2021-03-11 07:27:35+00:00|Outgoing|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|I am hilarious,  thank you for finally recognising my comic genius, alongside my criminal mastermind skills 😉|2021-03-11 07:28:27+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||I am hilarious,  thank you for finally recognising my comic genius, alongside my criminal mastermind skills 😉|2021-03-11 07:28:28+00:00|Outgoing|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Let's just say that last night out score was quantity over quality....|2021-03-11 07:30:56+00:00|Outgoing|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Let's just say that last night out score was quantity over quality....|2021-03-11 07:30:56+00:00|Incoming|
Maverick SOB|1605396189|Big Boss|1656380740|Got you a bucket load of nicked gear!|2021-03-11 07:31:53+00:00|Outgoing|
Big Boss|1656380740|Maverick SOB||Oh man. How am I supposed to value that lot. I bet most of it is useless crap. You will need to do some sorting first before you bring it to me if you want to get paid...|2021-03-11 07:52:03+00:00|Incoming|
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ok this is our secret stash location. We hide the loot here in future to avoid the risk of being caught in possession....|2021-03-11 18:06:27+00:00|Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_545/ba5641f4-a92c-4028-ab45-50f9dbb06f2a.jpg"", ""id"": 320}"
Goose System|46736673785@s.whatsapp.net|Twilight Grey||Ok this is our secret stash location. We hide the loot here in future to avoid the risk of being caught in possession....|2021-03-11 18:06:27+00:00|Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1605/0.jpg"", ""id"": 304}"
Maverick SOB|1605396189|Big Boss|1656380740|Look found an amazing place to do over. Bound to be some good stuff here....|2021-03-11 18:45:27+00:00|Outgoing|
Rupert Beae|100063691416962|Jose Topgun|100064031851829|Stash location is cool|2021-03-11 18:48:06+00:00|Outgoing|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||This place was very isolated|2021-03-11 18:49:38+00:00|Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1609/0.jpg"", ""id"": 308}"
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This place was very isolated|2021-03-11 18:49:38+00:00|Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_549/0c8442df-0e7e-47f1-b640-fe86cd877dcc.jpg"", ""id"": 324}"
Maverick SOB|46708275344|Goose|46736673785|This one for a getaway vehicle?|2021-03-11 18:50:18+00:00|Outgoing|
Jose Topgun|100064031851829|Rupert Beae|100063691416962|Yes but naturally keep it quiet. Don't want the whole world to know about this place...|2021-03-11 20:42:17+00:00|Incoming|
Maverick SOB|1605396189|Twilight G|1645578300|Rock 🪨 in snow ❄|2021-03-11 20:47:41+00:00|Outgoing|
Goldy Finger|46702578150|Goose System|46 73-667 37 85|I’m meeting a contact later...any bling to move|2021-03-12 07:07:17+00:00|Outgoing|
Bad Boy|46735158102|Maverick SOB||Dude stop sending me useless shit and let's get down to business...|2021-03-12 07:33:25+00:00|Incoming|
Bad Boy|46735158102|Maverick SOB||Dude stop sending me useless shit and let's get down to business...|2021-03-12 07:33:28+00:00|Outgoing|
Big Boss|1656380740|Maverick SOB||Meet me at the rocket ship tonight...|2021-03-12 17:38:57+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||This feels like a trap?|2021-03-12 18:11:33+00:00|Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1627/0.jpg"", ""id"": 326}"
Jose Topgun|100064031851829|Goldy Finger|100063606951015|You want me to get you something nice from the jewelry collection?|2021-03-12 18:17:49+00:00|Incoming|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This feels like a trap?|2021-03-12 18:33:03+00:00|Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_563/4107cb6f-b1ea-480d-aa7d-64bf6c2b6b44.jpg"", ""id"": 338}"
Maverick.4444|maverick.4444_ul7@talk.kik.com|Goose.4444|goose.4444_icw@talk.kik.com|Dude stop being a moron. Grab the stolen goods and get back to base.|2021-03-12 19:12:50+00:00|Outgoing|
Jose Topgun|100064031851829|Goldy Finger|100063606951015|https://youtube.com/watch?v=CNTM9iM1eVw&feature=share|2021-03-12 19:25:27+00:00|Incoming|
Goose System|46736673785@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|To join the meeting on Google Meet, click this link:  https://meet.google.com/ete-bwxi-avn    Or open Meet and enter this code: ete-bwxi-avn|2021-03-12 19:32:13+00:00|Incoming|
Maverick SOB|1605396189|Big Boss|1656380740|It was a good week. We pay off our debts soon boss 😎|2021-03-13 10:19:17+00:00|Outgoing|
Mike Jonson|447776466451@s.whatsapp.net|Maverick|46708275344@s.whatsapp.net|Usual place, usual time, no more online questions. Call me when u r ready.|2021-03-13 10:51:51+00:00|Incoming|
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Nice work boss. Happy to help ☺️|2021-03-13 11:08:20+00:00|Incoming|
Goose System|46736673785@s.whatsapp.net|Twilight Grey||Nice work boss. Happy to help ☺️|2021-03-13 11:08:20+00:00|Incoming|
Michael Jonson|1004201305|Rupert Beae|100063691416962|https://youtube.com/watch?v=avaSdC0QOUM&feature=share|2021-03-13 14:24:36+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey|46762725331@s.whatsapp.net|https://youtube.com/watch?v=avaSdC0QOUM&feature=share|2021-03-13 15:10:35+00:00|Outgoing|
Rupert Beae|100063691416962|Goldy Finger|100063606951015|Celebrate with a pair of diamond earrings?|2021-03-13 17:33:23+00:00|Incoming|
Rupert Beae|100063691416962|Goldy Finger|100063606951015|Celebrate with a pair of diamond earrings?|2021-03-13 17:33:23+00:00|Outgoing|
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Ok so tonight we take time off and watch Melody Festivals?|2021-03-13 17:38:33+00:00|Incoming|
Goose System|46736673785@s.whatsapp.net|Twilight Grey||Ok so tonight we take time off and watch Melody Festivals?|2021-03-13 17:38:33+00:00|Incoming|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Yes great idea Goose. We worked hard, made a big score with the diamonds and we deserve a night off for once. Let's all enjoy the silly cult Swedish music show!|2021-03-13 17:43:32+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Yes great idea Goose. We worked hard, made a big score with the diamonds and we deserve a night off for once. Let's all enjoy the silly cult Swedish music show!|2021-03-13 17:43:33+00:00|Outgoing|
Big Boss|1656380740|Maverick SOB||What the hell are they singing in the chorus?|2021-03-13 20:34:11+00:00|Incoming|
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Okey good for you|2021-03-14 08:00:26+00:00|Incoming|
Twilight Grey|46762725331@s.whatsapp.net|Goose System||Okey good for you|2021-03-14 08:00:26+00:00|Incoming|
Michael Jonson|1004201305|Rupert Beae|100063691416962|This could be a good place to visit ...|2021-03-14 10:16:32+00:00|Incoming|
Maverick.4444|maverick.4444_ul7@talk.kik.com|Goose.4444|goose.4444_icw@talk.kik.com|So why is KiK any good then? Seems a bit shit to me?|2021-03-14 13:18:00+00:00|Outgoing|
Goose|46736673785|Maverick SOB||content://com.viber.voip.provider.internal_files/gif/0-01-05-fd57bb7a756cd4ac91f7039c0d1117bc00b2507b261fda1f73eb85ef340f068a?pg=false&th=content%3A%2F%2Fcom.viber.voip.provider.internal_files%2Fmessage%2Flocal%2Fthumb%2F0-01-05-fd57bb7a756cd4ac91f7039c0d1117bc00b2507b261fda1f73eb85ef340f068a&ep=AQAAANxZKYNVMkC9QjwAQYfWxWzjJ9VozQdeqI4WzRUGBrfv|2021-03-14 13:41:53+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Scored!!!|2021-03-14 13:47:50+00:00|Outgoing|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1675/0.jpg"", ""id"": 374}"
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Scored!!!|2021-03-14 13:47:50+00:00|Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_590/9f9f6860-9981-4eb9-9e0a-44677a83df22.jpg"", ""id"": 365}"
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Another jackpot house today. It's too easy....|2021-03-14 13:49:47+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Another jackpot house today. It's too easy....|2021-03-14 13:49:48+00:00|Outgoing|
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Another trap|2021-03-14 14:43:30+00:00|Outgoing|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_595/10b8e915-7ff3-4b2a-8f50-792f15a02139.jpg"", ""id"": 370}"
Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Another trap|2021-03-14 19:51:10+00:00|Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1680/0.jpg"", ""id"": 379}"
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Damn that place is super secure. How did you get in?|2021-03-14 20:17:54+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Damn that place is super secure. How did you get in?|2021-03-14 20:17:55+00:00|Outgoing|
Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||It used to be a bank but I recon they still hold some really valuable things there|2021-03-14 21:14:43+00:00|Incoming|
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|It used to be a bank but I recon they still hold some really valuable things there|2021-03-14 21:14:43+00:00|Outgoing|
Goose|46736673785|Maverick SOB||It's all going to shit 😊|2021-03-15 10:16:43+00:00|Incoming|
Goose System|46 73-667 37 85|Goldy Finger|46702578150|That's what you get for wearing pink pants|2021-03-16 08:38:15+00:00|Incoming|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Hey dudes. This sucks. Big boss is giving us less and less for each score. Told me  price of gold is going down....|2021-03-16 08:49:17+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||Hey dudes. This sucks. Big boss is giving us less and less for each score. Told me  price of gold is going down....|2021-03-16 08:49:17+00:00|Outgoing|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||We may have to switch jobs...|2021-03-16 08:50:21+00:00|Outgoing|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|We may have to switch jobs...|2021-03-16 08:50:21+00:00|Incoming|
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Shit really? That sucks. So what the hell do we do?|2021-03-16 08:55:36+00:00|Incoming|
Goose System|46736673785@s.whatsapp.net|Twilight Grey||Shit really? That sucks. So what the hell do we do?|2021-03-16 08:55:36+00:00|Incoming|
Bad Boy|1585569757|Maverick SOB||I want to trade. The boys let me know you deal in cheap gear and occasionally I get some to sell and every now and then I need to buy...|2021-03-16 10:28:19+00:00|Incoming|
Bad Boy|1585569757|Maverick SOB||I want to trade. The boys let me know you deal in cheap gear and occasionally I get some to sell and every now and then I need to buy...|2021-03-16 10:28:19+00:00|Outgoing|
Maverick SOB|1605396189|Bad Boy|1585569757|OK but how can I trust you after last time? You really screwed up...|2021-03-16 10:28:48+00:00|Incoming|
Maverick SOB|1605396189|Bad Boy|1585569757|OK but how can I trust you after last time? You really screwed up...|2021-03-16 10:28:48+00:00|Outgoing|
Maverick SOB|1605396189|Bad Boy|1585569757|Ha yer right. How many times have I heard that shit before. 🤔|2021-03-16 10:29:59+00:00|Outgoing|
Maverick SOB|1605396189|Bad Boy|1585569757|Ha yer right. How many times have I heard that shit before. 🤔|2021-03-16 10:29:59+00:00|Incoming|
Bad Boy|1585569757|Maverick SOB||Seriously you can trust me. I won't make the same mistake twice. I will pay on time and keep your secrets. In my honor|2021-03-16 10:30:48+00:00|Incoming|
Bad Boy|1585569757|Maverick SOB||Seriously you can trust me. I won't make the same mistake twice. I will pay on time and keep your secrets. In my honor|2021-03-16 10:30:48+00:00|Outgoing|
Maverick SOB|1605396189|Goose|1563131382|That scumbag Bad Boy is back. Wants to play nice and join the gang? What do u think? 😳|2021-03-16 10:33:06+00:00|Outgoing|
Goose|1563131382|Maverick SOB||Ah man. Really? He has a bad rep. Dropped people right in it before. You know the rumours... I dunno man.|2021-03-16 10:34:10+00:00|Incoming|
Maverick SOB|1605396189|Goose|1563131382|Ah shit. Yer I guess so. Tooled up already? Man it's like you knew already? 😏|2021-03-16 10:37:48+00:00|Outgoing|
Telegram|777000|Bad Boy|1585569757|Telegram surpassed 500 million active users.    In 2021, more than 150 million new users from around the world joined Telegram.  Thank you! These milestones were made possible by users like you who invite their friends to Telegram.   If you have contacts that joined in the last few days, you can welcome them using one of Telegram’s unique features, such as an animated sticker or a video message.  To find out more about Telegram features, have a look at https://t.me/TelegramTips/233|2021-03-16 15:31:29+00:00|Incoming|
Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||WTF noooo I can’t shift more stuff.... tell our Boss 🖕🏼|2021-03-16 15:46:29+00:00|Incoming|
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|WTF noooo I can’t shift more stuff.... tell our Boss 🖕🏼|2021-03-16 15:46:29+00:00|Outgoing|
Twilight Grey|46762725331@s.whatsapp.net|Goose System||Loosing money🥺|2021-03-16 18:59:57+00:00|Incoming|
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Loosing money🥺|2021-03-16 18:59:57+00:00|Incoming|
Maverick SOB|1605396189|Goose|1563131382|Stop horsing around and do some work..|2021-03-17 11:13:23+00:00|Outgoing|
Goldfinger|46702578150@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Going soon.... hoping to bring the real deal|2021-03-17 11:14:03+00:00|Outgoing|
Goldfinger|46702578150@s.whatsapp.net|Twilight Grey||Going soon.... hoping to bring the real deal|2021-03-17 11:14:04+00:00|Incoming|
Maverick SOB|1605396189|Goose|1563131382|So what about Bad Boy? Do we let him in the gang or what?|2021-03-17 11:14:04+00:00|Outgoing|
Goose|1563131382|Maverick SOB||Ok I guess we could do with an extra pair of hands. Seeing as we have to work harder now gold price is dropping|2021-03-17 11:14:55+00:00|Incoming|
Maverick SOB|1605396189|Bad Boy|1585569757|OK Bad Boy... Goose agreed to give you a second chance,  but you need to do everything we say OK?|2021-03-17 11:15:58+00:00|Outgoing|
Maverick SOB|1605396189|Bad Boy|1585569757|OK Bad Boy... Goose agreed to give you a second chance,  but you need to do everything we say OK?|2021-03-17 11:15:58+00:00|Incoming|
Maverick SOB|1605396189|Bad Boy|1585569757|Dear God, please make sure I don't. Sick of cleaning up after others.|2021-03-17 11:17:07+00:00|Incoming|
Maverick SOB|1605396189|Bad Boy|1585569757|Dear God, please make sure I don't. Sick of cleaning up after others.|2021-03-17 11:17:07+00:00|Outgoing|
Goldfinger|1643401562|Maverick SOB||I think Goose is trying to screw me over|2021-03-17 11:17:22+00:00|Incoming|
Maverick SOB|1605396189|Bad Boy|1585569757|First job. Find us a place to rob..|2021-03-17 11:17:24+00:00|Incoming|
Maverick SOB|1605396189|Bad Boy|1585569757|First job. Find us a place to rob..|2021-03-17 11:17:24+00:00|Outgoing|
Bad Boy|1585569757|Maverick SOB||Ok boss will do...|2021-03-17 11:17:36+00:00|Outgoing|
Bad Boy|1585569757|Maverick SOB||Ok boss will do...|2021-03-17 11:17:36+00:00|Incoming|
Goldfinger|1643401562|Maverick SOB||Heard something from Twilight and got nervous|2021-03-17 11:22:33+00:00|Incoming|
Big Boss|1656380740|Maverick SOB||Do your job and get the 💰|2021-03-17 11:25:05+00:00|Incoming|
Maverick SOB|1605396189|Goldfinger|1643401562|What did u hear? Is he doing some side hustles without me? 🤔|2021-03-17 11:25:51+00:00|Outgoing|
Maverick SOB|1605396189|Bad Boy|1585569757|In the city? Nah man that's someone else's turf. We stick to the suburbs or get whacked.|2021-03-17 11:26:27+00:00|Outgoing|
Maverick SOB|1605396189|Bad Boy|1585569757|In the city? Nah man that's someone else's turf. We stick to the suburbs or get whacked.|2021-03-17 11:26:27+00:00|Incoming|
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|This is a nice piece I got. What do you guys think?|2021-03-17 11:28:59+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey||This is a nice piece I got. What do you guys think?|2021-03-17 11:28:59+00:00|Outgoing|
Maverick|46708275344@s.whatsapp.net|Twilight Grey|46762725331@s.whatsapp.net|What do you call a smelly, one eyed donkey with three legs?|2021-03-17 11:32:43+00:00|Outgoing|
Twilight Grey|46762725331@s.whatsapp.net|Maverick|46708275344@s.whatsapp.net|A wonky tonky smelly donkey|2021-03-17 13:35:30+00:00|Incoming|
Maverick|46708275344@s.whatsapp.net|Twilight Grey|46762725331@s.whatsapp.net|Haha that's better than the real joke 🤣  Stinky winky wonky donkey|2021-03-17 14:16:46+00:00|Outgoing|
Goose System|46736673785@s.whatsapp.net|Twilight Grey||Some days this job is rubbish|2021-03-17 15:40:02+00:00|Incoming|"{""Path"": ""Maverick_Samsung_Galaxy_S21/Attachments/File/0/Messages-Chat/Messages-Chat_1751/0.jpg"", ""id"": 450}"
Goose System|46736673785@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|Some days this job is rubbish|2021-03-17 15:40:02+00:00|Incoming|"{""Path"": ""Goldfinger_Apple_iPhone_Generic/Attachments/File/0/Messages-Chat/Messages-Chat_651/4f598bbc-dba6-4c9e-b35f-e3747056f24c.jpg"", ""id"": 426}"
Twilight Grey|46762725331@s.whatsapp.net|Stockholm Stealers|46736673785-1614171884@g.us|But every job can be|2021-03-17 17:25:13+00:00|Incoming|
Twilight Grey|46762725331@s.whatsapp.net|Goose System||But every job can be|2021-03-17 17:25:13+00:00|Incoming|
Maverick SOB|1605396189|Bad Boy|1585569757|Deal|2021-03-18 21:03:34+00:00|Outgoing|
Maverick SOB|1605396189|Bad Boy|1585569757|Deal|2021-03-18 21:03:34+00:00|Incoming|
Big Boss|1656380740|Maverick SOB||50% Still owed. You forget about the interest outstanding...|2021-03-18 21:07:05+00:00|Incoming|
Maverick.4444|maverick.4444_ul7@talk.kik.com|ladyancy96|ladyancy96_e2i@talk.kik.com|Hello obvious chat bot scam thing|2021-03-19 09:26:40+00:00|Outgoing|
Maverick.4444|maverick.4444_ul7@talk.kik.com|ladyancy96|ladyancy96_e2i@talk.kik.com|Oh wow what a wonderful surprise that you have the perfect excuse to reach out to me for no good reason. I especially like your click bait photo designed for muppets. When do you get to the point of asking me for personal information or money?|2021-03-19 09:30:13+00:00|Outgoing|
Maverick.4444|maverick.4444_ul7@talk.kik.com|ladyancy96|ladyancy96_e2i@talk.kik.com|Well clearly I have spent my whole life waiting for you and your roomie to randomly reach out to me. I can't wait to see what this algorithm sends me next. You couldn't have picked a better phone to contact :)|2021-03-19 09:33:43+00:00|Outgoing|
