Sender|Ngram|Count
Goldy Finger|('now', 'nan')|2
Goldy Finger|('nan', 'Looks')|2
Goldy Finger|('Looks', 'like')|2
Goldy Finger|('like', 'gold')|2
Goldy Finger|('gold', 'to')|2
Goldy Finger|('to', 'me')|2
Goldy Finger|('me', '?')|2
Goldy Finger|('!', 'I')|2
Goldy Finger|('I', 'need')|2
Goldy Finger|('need', 'to')|3
Goldy Finger|('to', 'snatch')|2
Goldy Finger|('snatch', 'it')|2
Goldy Finger|('it', 'first')|2
Goldy Finger|('first', '...')|2
Goldy Finger|('...', 'Old')|2
Goldy Finger|('Old', 'lady')|2
Goldy Finger|('lady', 'came')|2
Goldy Finger|('came', 'back')|2
Goldy Finger|('back', 'too')|2
Goldy Finger|('too', 'fast')|2
Goldy Finger|('fast', 'Yep')|2
Goldy Finger|('Yep', 'nan')|2
Goldy Finger|('nan', 'Yes')|2
Goldy Finger|('Yes', 'yes')|2
Goldy Finger|('yes', 'yes')|2
Goldy Finger|('yes', 'nan')|2
Goldy Finger|('nan', 'No')|2
Goldy Finger|('No', 'sellable')|2
Goldy Finger|('sellable', 'though')|2
Goldy Finger|('though', 'Yeah')|2
Goldy Finger|('Yeah', 'cool')|2
Goldy Finger|('cool', 'guy')|2
Goldy Finger|('guy', '😂')|2
Goldy Finger|('😂', 'Is')|2
Goldy Finger|('Is', 'happy')|2
Goldy Finger|('happy', 'times')|2
Goldy Finger|('times', 'Yeahhhh')|2
Goldy Finger|('Yeahhhh', 'I')|2
Goldy Finger|('I', '’')|5
Goldy Finger|('’', 'm')|4
Goldy Finger|('m', 'impressed')|2
Goldy Finger|('impressed', 'Going')|1
Goldy Finger|('Going', 'back')|2
Goldy Finger|('back', 'now')|2
Goldy Finger|('now', 'Naxos')|1
Goldy Finger|('Naxos', 'is')|2
Goldy Finger|('is', '💰')|2
Goldy Finger|('💰', 'Either')|1
Goldy Finger|('Either', '😃')|2
Goldy Finger|('😃', 'Closer')|2
Goldy Finger|('Closer', 'with')|2
Goldy Finger|('with', 'Nacka')|2
Goldy Finger|('Nacka', 'You')|2
Goldy Finger|('You', '’')|2
Goldy Finger|('’', 've')|3
Goldy Finger|('ve', 'been')|2
Goldy Finger|('been', 'out')|2
Goldy Finger|('out', 'today')|2
Goldy Finger|('today', '?')|2
Goldy Finger|('?', 'Wow')|2
Goldy Finger|('Wow', 'nan')|2
Goldy Finger|('nan', 'YeAh')|2
Goldy Finger|('YeAh', 'me')|2
Goldy Finger|('me', 'too')|2
Goldy Finger|('too', '🤣')|2
Goldy Finger|('🤣', 'Ha')|2
Goldy Finger|('ha', 'nan')|2
Goldy Finger|('nan', 'Good')|2
Goldy Finger|('Good', 'getaway')|2
Goldy Finger|('getaway', 'thingy')|2
Goldy Finger|('thingy', 'in')|2
Goldy Finger|('in', 'the')|2
Goldy Finger|('the', 'city')|2
Goldy Finger|('city', 'But')|2
Goldy Finger|('But', 'they')|2
Goldy Finger|('they', 'cost')|2
Goldy Finger|('cost', '.....')|2
Goldy Finger|('.....', 'Work')|2
Goldy Finger|('Work', 'time')|2
Goldy Finger|('time', 'nan')|2
Goldy Finger|('nan', 'Yeo')|2
Goldy Finger|('Yeo', '!')|2
Goldy Finger|('!', '!')|8
Goldy Finger|('!', 'Fav')|2
Goldy Finger|('Fav', 'Oh')|2
Goldy Finger|('Oh', 'wooow')|2
Goldy Finger|('wooow', 'Perfect')|1
Goldy Finger|('Perfect', 'Wooooooow')|1
Goldy Finger|('Wooooooow', 'nan')|1
Goldy Finger|('nan', 'Can')|1
Goldy Finger|('t', 'wait')|1
Goldy Finger|('wait', '.....')|1
Goldy Finger|('.....', 'so')|1
Goldy Finger|('so', 'hungry')|1
Goldy Finger|('hungry', '....')|1
Goldy Finger|('....', 'when')|1
Goldy Finger|('when', 'u')|1
Goldy Finger|('u', 'back')|1
Goldy Finger|('back', 'nan')|1
Goldy Finger|('nan', 'Feelin')|1
Goldy Finger|('Feelin', 'sick')|1
Goldy Finger|('sick', 'today')|1
Goldy Finger|('today', 'Yeah')|1
Goldy Finger|('Yeah', 'salad')|1
Goldy Finger|('salad', 'for')|1
Goldy Finger|('for', 'me')|1
Goldy Finger|('me', 'How')|1
Goldy Finger|('How', 'long')|1
Goldy Finger|('long', 'Meet')|1
Goldy Finger|('Meet', 'for')|1
Goldy Finger|('for', 'Coffee')|1
Goldy Finger|('Coffee', 'tomorrow')|1
Goldy Finger|('tomorrow', '?')|1
Goldy Finger|('?', 'Nice')|1
Goldy Finger|('Nice', 'roll')|1
Goldy Finger|('roll', 'I')|1
Goldy Finger|('ve', 'done')|1
Goldy Finger|('done', '0')|1
Goldy Finger|('0', 'today')|1
Goldy Finger|('today', 'nan')|1
Goldy Finger|('nan', 'Right')|1
Goldy Finger|('Right', '.')|1
Goldy Finger|('.', 'Good')|1
Goldy Finger|('Good', 'man')|1
Goldy Finger|('man', '.')|1
Goldy Finger|('.', 'All')|1
Goldy Finger|('All', 'nice')|1
Goldy Finger|('nice', 'here')|1
Goldy Finger|('here', 'Great')|1
Goldy Finger|('Great', '😎')|1
Goldy Finger|('😎', 'nan')|1
Goldy Finger|('nan', 'Any')|1
Goldy Finger|('Any', 'value')|1
Goldy Finger|('value', 'in')|1
Goldy Finger|('in', 'brass')|1
Goldy Finger|('brass', 'nan')|1
Goldy Finger|('nan', 'Or')|1
Goldy Finger|('Or', 'a')|1
Goldy Finger|('a', 'place')|1
Goldy Finger|('to', 'dump')|1
Goldy Finger|('dump', 'our')|1
Goldy Finger|('our', 'stuff')|1
Goldy Finger|('stuff', 'Just')|1
Goldy Finger|('Just', 'need')|1
Goldy Finger|('to', 'check')|1
Goldy Finger|('check', 'when')|1
Goldy Finger|('when', 'they')|1
Goldy Finger|('they', 'actually')|1
Goldy Finger|('actually', 'empty')|1
Goldy Finger|('empty', 'the')|1
Goldy Finger|('the', 'dumpsters')|1
Goldy Finger|('dumpsters', 'It')|1
Goldy Finger|('It', '’')|1
Goldy Finger|('s', 'clever')|1
Goldy Finger|('clever', 'though')|1
Goldy Finger|('though', 'I')|1
Goldy Finger|('m', 'on')|1
Goldy Finger|('on', 'it')|1
Goldy Finger|('it', 'I')|1
Goldy Finger|('m', 'meeting')|1
Goldy Finger|('meeting', 'a')|1
Goldy Finger|('a', 'contact')|1
Goldy Finger|('contact', 'later')|1
Goldy Finger|('later', '...')|1
Goldy Finger|('...', 'any')|1
Goldy Finger|('any', 'bling')|1
Goldy Finger|('bling', 'to')|1
Goldy Finger|('to', 'move')|1
Goldy Finger|('move', 'Golf')|1
Goldy Finger|('Golf', 'peg')|1
Goldy Finger|('peg', '?')|1
Goldy Finger|('?', 'Bless')|1
Goldy Finger|('Bless', 'Pink')|1
Goldy Finger|('Pink', 'panther')|1
Goldy Finger|('panther', '=')|1
Goldy Finger|('=', 'sexy')|1
Goldy Finger|('sexy', 'Yeeezzzzz')|1
Goldy Finger|('Yeeezzzzz', 'Hard')|1
Goldy Finger|('Hard', 'as')|1
Goldy Finger|('as', 'stone')|1
Goldy Finger|('stone', 'nan')|1
Goldy Finger|('nan', 'Doesn')|1
Goldy Finger|('Doesn', '’')|1
Goldy Finger|('t', 'work')|1
Goldy Finger|('work', 'that')|1
Goldy Finger|('that', 'way')|1
Goldy Finger|('way', 'man')|1
Goldy Finger|('man', 'nan')|1
Goldy Finger|('where', 'Perfect')|1
Goldy Finger|('Perfect', 'Escape')|1
Goldy Finger|('impressed', 'Naxos')|1
Goldy Finger|('💰', 'Going')|1
Goldy Finger|('now', 'Either')|1
Goldy Finger|('wooow', 'Wooooooow')|1
Gooooosssse|('invite', 'Ah')|1
Gooooosssse|('Ah', 'man')|1
Gooooosssse|('man', 'feedback')|1
Gooooosssse|('feedback', 'loopp')|1
Gooooosssse|('loopp', 'How')|1
Gooooosssse|('How', 'ya')|1
Gooooosssse|('ya', 'doing')|1
Gooooosssse|('doing', 'big')|1
Gooooosssse|('big', 'boy')|1
Gooooosssse|('boy', '?')|1
Gooooosssse|('?', '?')|2
Gooooosssse|('?', 'I')|1
Gooooosssse|('I', 'like')|1
Gooooosssse|('like', 'but')|1
Gooooosssse|('but', 'you')|1
Gooooosssse|('you', 'split')|1
Gooooosssse|('split', 'sale')|1
Gooooosssse|('sale', 'with')|1
Gooooosssse|('with', 'me')|1
Gooooosssse|('me', '...')|1
Gooooosssse|('...', 'Screw')|1
Gooooosssse|('Screw', 'you')|1
Gooooosssse|('you', 'the')|1
Gooooosssse|('the', 'money')|1
Gooooosssse|('money', 'is')|1
Gooooosssse|('is', 'mine')|1
Gooooosssse|('mine', '.')|1
Gooooosssse|('.', 'You')|1
Gooooosssse|('You', 'were')|1
Gooooosssse|('were', 'asleep')|1
Gooooosssse|('asleep', 'on')|1
Gooooosssse|('on', 'the')|1
Gooooosssse|('the', 'job')|1
Gooooosssse|('job', 'again')|1
Gooooosssse|('again', '.')|1
Gooooosssse|('.', 'I')|1
Gooooosssse|('I', 'did')|2
Gooooosssse|('did', 'all')|1
Gooooosssse|('all', 'the')|1
Gooooosssse|('the', 'work')|1
Gooooosssse|('work', 'today')|1
Gooooosssse|('today', 'video')|1
Gooooosssse|('video', 'Dude')|1
Gooooosssse|('Dude', '.')|1
Gooooosssse|('.', 'Want')|2
Gooooosssse|('Want', 'to')|2
Gooooosssse|('to', 'go')|1
Gooooosssse|('go', 'shopping')|1
Gooooosssse|('shopping', '?')|1
Gooooosssse|('?', 'Thinking')|1
Gooooosssse|('Thinking', 'to')|1
Gooooosssse|('to', 'get')|1
Gooooosssse|('get', 'something')|1
Gooooosssse|('something', 'for')|1
Gooooosssse|('for', 'easter')|1
Gooooosssse|('easter', 'Chocolate')|1
Gooooosssse|('Chocolate', 'from')|1
Gooooosssse|('from', 'the')|1
Gooooosssse|('the', 'shops')|1
Gooooosssse|('shops', 'obviously')|1
Gooooosssse|('obviously', 'and')|1
Gooooosssse|('and', 'not')|1
Gooooosssse|('not', 'the')|1
Gooooosssse|('the', 'usual')|1
Gooooosssse|('usual', 'house')|1
Gooooosssse|('house', 'burglary')|1
Gooooosssse|('burglary', 'for')|1
Gooooosssse|('for', 'jewels')|1
Gooooosssse|('jewels', 'Nom')|1
Gooooosssse|('Nom', 'nom')|1
Gooooosssse|('nom', 'nom')|1
Gooooosssse|('nom', 'Well')|1
Gooooosssse|('Well', 'that')|1
Gooooosssse|('that', 'was')|1
Gooooosssse|('was', 'shit')|1
Gooooosssse|('shit', 'Total')|1
Gooooosssse|('Total', 'waste')|1
Gooooosssse|('waste', 'of')|1
Gooooosssse|('of', 'my')|1
Gooooosssse|('my', 'time')|1
Gooooosssse|('time', '.')|1
Gooooosssse|('.', 'Shelves')|1
Gooooosssse|('Shelves', 'were')|1
Gooooosssse|('were', 'empty')|1
Gooooosssse|('empty', 'and')|1
Gooooosssse|('and', 'only')|1
Gooooosssse|('only', 'crap')|1
Gooooosssse|('crap', 'left')|1
Gooooosssse|('left', '.')|1
Gooooosssse|('to', 'buy')|1
Gooooosssse|('buy', 'a')|1
Gooooosssse|('a', 'jet')|1
Gooooosssse|('jet', 'fighter')|1
Gooooosssse|('fighter', '?')|1
Gooooosssse|('?', 'photo')|1
Gooooosssse|('photo', 'Sweet')|1
Gooooosssse|('Sweet', 'Hah')|1
Gooooosssse|('Hah', 'nope')|1
Gooooosssse|('nope', 'but')|1
Gooooosssse|('but', 'glad')|1
Gooooosssse|('glad', 'I')|1
Gooooosssse|('did', 'Ace')|1
Gooooosssse|('Ace', 'of')|1
Gooooosssse|('of', 'Spades')|1
Gooooosssse|('Spades', '👹')|1
Gooooosssse|('👹', 'photo')|1
Gooooosssse|('photo', 'These')|1
Gooooosssse|('These', 'guys')|1
Gooooosssse|('guys', 'look')|1
Gooooosssse|('look', 'rich')|1
Gooooosssse|('rich', 'Stockholms')|1
Gooooosssse|('Stockholms', 'län')|1
Gooooosssse|('län', 'Banvägen')|1
Gooooosssse|('Banvägen', '48')|1
Gooooosssse|('48', 'http')|1
Gooooosssse|('http', ':')|1
Gooooosssse|(':', '//maps.google.com/maps')|1
Gooooosssse|('//maps.google.com/maps', '?')|1
Gooooosssse|('?', 'q=59.38482519541754')|1
Gooooosssse|('q=59.38482519541754', '%')|1
Gooooosssse|('%', '2C17.839319854974747')|1
Gooooosssse|('2C17.839319854974747', 'Fuck')|1
Gooooosssse|('Fuck', 'you')|1
Gooooosssse|('you', 'non')|1
Gooooosssse|('non', 'flying')|1
Gooooosssse|('flying', 'pilotless')|1
Gooooosssse|('pilotless', 'drone')|1
Gooooosssse|('drone', 'man')|1
Gooooosssse|('man', 'I')|1
Gooooosssse|('I', 'got')|1
Gooooosssse|('got', 'you')|1
Gooooosssse|('you', 'bro')|1
Gooooosssse|('bro', '.')|1
Gooooosssse|('.', 'Relax')|1
Gooooosssse|('Relax', '🙂')|1
Gooooosssse|('🙂', 'Goose')|1
Gooooosssse|('Goose', 'is')|1
Gooooosssse|('is', 'dead')|1
Gooooosssse|('dead', 'to')|1
Gooooosssse|('to', 'you')|1
Gooooosssse|('you', 'dude')|1
Gooooosssse|('dude', '.')|1
Goose|('nan', 'nan')|9
Goose|('nan', 'Oh')|1
Goose|('Oh', 'yes')|1
Goose|('yes', ',')|1
Goose|(',', 'Ok')|1
Goose|('Ok', 'will')|2
Goose|('will', 'do')|1
Goose|('do', 'boss')|1
Goose|('boss', 'nan')|1
Goose|('nan', 'Possible')|1
Goose|('Possible', '?')|1
Goose|('?', 'nan')|7
Goose|('nan', 'Nice')|3
Goose|('Nice', '...')|1
Goose|('...', 'nan')|3
Goose|('nan', 'Start')|1
Goose|('Start', 'here')|1
Goose|('here', 'maybe')|1
Goose|('maybe', ',')|1
Goose|(',', '?')|1
Goose|('nan', 'Should')|1
Goose|('Should', 'I')|1
Goose|('I', 'be')|2
Goose|('be', 'investing')|1
Goose|('investing', '?')|1
Goose|('?', 'You')|1
Goose|('You', 'lazy')|1
Goose|('lazy', 'git')|1
Goose|('git', '.')|1
Goose|('.', 'Make')|1
Goose|('Make', 'it')|1
Goose|('it', 'yourself')|1
Goose|('yourself', 'and')|1
Goose|('and', 'you')|1
Goose|('you', 'can')|1
Goose|('can', 'make')|1
Goose|('make', 'me')|1
Goose|('me', 'one')|1
Goose|('one', 'while')|1
Goose|('while', 'you')|1
Goose|('you', 'are')|1
Goose|('are', 'at')|1
Goose|('at', 'it')|1
Goose|('it', '!')|1
Goose|('!', 'nan')|2
Goose|('Nice', 'ok')|1
Goose|('ok', 'let')|1
Goose|('let', "'s")|1
Goose|("'s", 'make')|1
Goose|('make', 'the')|1
Goose|('the', 'plan')|1
Goose|('plan', '.')|1
Goose|('.', 'We')|1
Goose|('We', 'need')|1
Goose|('need', 'tools')|1
Goose|('tools', 'and')|1
Goose|('and', 'shit')|1
Goose|('shit', '...')|1
Goose|('nan', 'https')|1
Goose|('https', ':')|1
Goose|(':', '//youtu.be/-RUoEog2M1Q')|1
Goose|('//youtu.be/-RUoEog2M1Q', 'nan')|1
Goose|('nan', 'Ok')|2
Goose|('will', 'keep')|1
Goose|('keep', 'an')|1
Goose|('an', 'eye')|1
Goose|('eye', 'out')|1
Goose|('out', 'Ah')|1
Goose|('Ah', 'man')|1
Goose|('man', '.')|5
Goose|('.', 'Really')|1
Goose|('Really', '?')|1
Goose|('?', 'He')|1
Goose|('He', 'has')|1
Goose|('has', 'a')|1
Goose|('a', 'bad')|1
Goose|('bad', 'rep')|1
Goose|('rep', '.')|1
Goose|('.', 'Dropped')|1
Goose|('Dropped', 'people')|1
Goose|('people', 'right')|1
Goose|('right', 'in')|1
Goose|('in', 'it')|1
Goose|('it', 'before')|1
Goose|('before', '.')|1
Goose|('.', 'You')|1
Goose|('You', 'know')|1
Goose|('know', 'the')|1
Goose|('the', 'rumours')|1
Goose|('rumours', '...')|1
Goose|('...', 'I')|1
Goose|('I', 'dunno')|1
Goose|('dunno', 'man')|1
Goose|('.', 'Let')|2
Goose|('Let', 'me')|1
Goose|('me', 'think')|1
Goose|('think', 'about')|1
Goose|('about', 'it')|1
Goose|('it', '...')|1
Goose|('...', 'Ok')|1
Goose|('Ok', 'ok')|1
Goose|('ok', '.')|1
Goose|('.', 'Anyway')|1
Goose|('Anyway', 'we')|1
Goose|('we', 'need')|2
Goose|('need', 'to')|1
Goose|('to', 'work')|2
Goose|('work', 'now')|1
Goose|('now', '.')|2
Goose|('Let', "'s")|2
Goose|("'s", 'go')|2
Goose|('go', 'out')|2
Goose|('out', 'and')|1
Goose|('and', 'take')|1
Goose|('take', 'a')|1
Goose|('a', 'walk')|1
Goose|('walk', 'in')|1
Goose|('in', 'the')|2
Goose|('the', 'area')|1
Goose|('area', '....')|1
Goose|('....', 'If')|1
Goose|('If', 'Bad')|1
Goose|('Bad', 'Boy')|1
Goose|('Boy', 'gets')|1
Goose|('gets', 'involved')|1
Goose|('involved', 'then')|1
Goose|('then', 'we')|1
Goose|('need', 'protection')|1
Goose|('protection', '...')|1
Goose|('nan', 'I')|2
Goose|('I', "'m")|1
Goose|("'m", 'a')|1
Goose|('a', 'bit')|1
Goose|('bit', 'scout')|1
Goose|('scout', '.')|1
Goose|('.', 'Always')|1
Goose|('Always', 'prepared')|1
Goose|('prepared', '...')|1
Goose|('...', 'Fur')|1
Goose|('Fur', 'anything')|1
Goose|('anything', '!')|1
Goose|('nan', 'You')|1
Goose|('You', 'chicken')|1
Goose|('chicken', '🐔')|1
Goose|('🐔', '?')|1
Goose|('?', 'Ok')|1
Goose|('Ok', 'I')|1
Goose|('I', 'guess')|1
Goose|('guess', 'we')|1
Goose|('we', 'could')|2
Goose|('could', 'do')|1
Goose|('do', 'with')|1
Goose|('with', 'an')|1
Goose|('an', 'extra')|1
Goose|('extra', 'pair')|1
Goose|('pair', 'of')|1
Goose|('of', 'hands')|1
Goose|('hands', '.')|1
Goose|('.', 'Seeing')|1
Goose|('Seeing', 'as')|1
Goose|('as', 'we')|1
Goose|('we', 'have')|1
Goose|('have', 'to')|1
Goose|('work', 'harder')|1
Goose|('harder', 'now')|1
Goose|('now', 'gold')|1
Goose|('gold', 'price')|1
Goose|('price', 'is')|1
Goose|('is', 'dropping')|1
Goose|('dropping', 'We')|1
Goose|('We', 'are')|1
Goose|('are', 'here')|1
Goose|('here', 'then')|1
Goose|('then', '?')|1
Goose|('nan', 'Diamond')|1
Goose|('Diamond', '💍💎')|1
Goose|('💍💎', 'baby')|1
Goose|('baby', '!')|1
Goose|('!', '!')|2
Goose|('!', 'LMAO')|1
Goose|('LMAO', 'nan')|1
Goose|('I', 'need')|1
Goose|('need', 'more')|1
Goose|('more', 'direction')|1
Goose|('direction', 'in')|1
Goose|('in', 'my')|1
Goose|('my', 'life')|1
Goose|('life', '😎')|1
Goose|('😎', 'nan')|1
Goose|('nan', 'Go')|1
Goose|('Go', 'with')|1
Goose|('with', 'your')|1
Goose|('your', 'call')|1
Goose|('call', 'tonight')|1
Goose|('tonight', '.')|1
Goose|('.', 'Looks')|1
Goose|('Looks', 'best')|1
Goose|('best', 'ooh')|1
Goose|('ooh', 'you')|1
Goose|('you', 'gone')|1
Goose|('gone', 'done')|1
Goose|('done', 'it')|1
Goose|('it', 'now')|1
Goose|('now', '....')|1
Goose|('....', 'Oh')|1
Goose|('Oh', 'nice')|1
Goose|('nice', '.')|1
Goose|('.', 'Good')|1
Goose|('Good', 'spot')|1
Goose|('spot', 'Mav')|1
Goose|('Mav', 'Yes')|1
Goose|('Yes', 'boss')|1
Goose|('boss', '.')|1
Goose|('.', 'Just')|1
Goose|('Just', 'let')|1
Goose|('let', 'me')|1
Goose|('me', 'know')|1
Goose|('know', 'details')|1
Goose|('details', 'Okay')|1
Goose|('Okay', 'Roger')|1
Goose|('Roger', 'that')|1
Goose|('that', 'Yes')|1
Goose|('Yes', 'yes')|1
Goose|('yes', '.')|2
Goose|('.', 'I')|2
Goose|('be', 'there')|1
Goose|('there', 'What')|1
Goose|('What', "'s")|1
Goose|("'s", 'that')|1
Goose|('that', '?')|1
Goose|('?', 'Sorry')|1
Goose|('Sorry', 'no')|1
Goose|('no', 'understandy')|1
Goose|('understandy', 'See')|1
Goose|('See', 'you')|1
Goose|('you', 'now')|1
Goose|('.', 'content')|1
Goose|('content', ':')|4
Goose|(':', '//com.viber.voip.provider.internal_files/gif/0-01-05-b1430cfd8e64af2815debf3d3e40d7b82351d89c3ffce6900008e114a6cc5a5c')|1
Goose|('//com.viber.voip.provider.internal_files/gif/0-01-05-b1430cfd8e64af2815debf3d3e40d7b82351d89c3ffce6900008e114a6cc5a5c', '?')|1
Goose|('?', 'pg=false')|4
Goose|('pg=false', '&')|4
Goose|('&', 'th=content')|3
Goose|('th=content', '%')|3
Goose|('%', '3A')|3
Goose|('3A', '%')|3
Goose|('%', '2F')|3
Goose|('2F', '%')|3
Goose|('%', '2Fcom.viber.voip.provider.internal_files')|3
Goose|('2Fcom.viber.voip.provider.internal_files', '%')|3
Goose|('%', '2Fmessage')|3
Goose|('2Fmessage', '%')|3
Goose|('%', '2Flocal')|3
Goose|('2Flocal', '%')|3
Goose|('%', '2Fthumb')|3
Goose|('2Fthumb', '%')|3
Goose|('%', '2F0-01-05-b1430cfd8e64af2815debf3d3e40d7b82351d89c3ffce6900008e114a6cc5a5c')|1
Goose|('2F0-01-05-b1430cfd8e64af2815debf3d3e40d7b82351d89c3ffce6900008e114a6cc5a5c', '&')|1
Goose|('&', 'ep=AQAAAJnlQRN1NwBRSJ8Ok')|1
Goose|('ep=AQAAAJnlQRN1NwBRSJ8Ok', '%')|1
Goose|('%', '2BUGYhO80snNgaMg')|1
Goose|('2BUGYhO80snNgaMg', '%')|1
Goose|('%', '2BJZW0Z')|1
Goose|('2BJZW0Z', '%')|1
Goose|('%', '2BEWCNQ')|1
Goose|('2BEWCNQ', 'nan')|1
Goose|('nan', 'Maybe')|1
Goose|('Maybe', '?')|1
Goose|('?', 'content')|2
Goose|(':', '//com.viber.voip.provider.internal_files/gif/0-01-0a-f95d44d9898aaf4369a58a37654326ae1723ca1bd333466b363a093457ffd82b')|1
Goose|('//com.viber.voip.provider.internal_files/gif/0-01-0a-f95d44d9898aaf4369a58a37654326ae1723ca1bd333466b363a093457ffd82b', '?')|1
Goose|('&', 'ep=AQAAAHWRKRl')|1
Goose|('ep=AQAAAHWRKRl', '%')|1
Goose|('%', '2F10KNg5Y98VEL')|1
Goose|('2F10KNg5Y98VEL', '%')|1
Goose|('%', '2Bf1QJK3kanYY6jEy3g9')|1
Goose|('2Bf1QJK3kanYY6jEy3g9', '%')|1
Goose|('%', '2BvOfF')|1
Goose|('2BvOfF', 'nan')|1
Goose|('nan', 'Let')|1
Goose|('out', 'hunting')|1
Goose|('hunting', '😅')|1
Goose|('😅', 'Relaxing')|1
Goose|('Relaxing', '😎')|1
Goose|('😎', 'Haha')|1
Goose|('Haha', '.')|1
Goose|('.', 'Shut')|1
Goose|('Shut', 'up')|1
Goose|('up', 'and')|1
Goose|('and', 'bring')|1
Goose|('bring', 'the')|1
Goose|('the', 'bling')|1
Goose|('bling', 'u')|1
Goose|('u', 'old')|1
Goose|('old', 'lady')|1
Goose|('lady', '500')|1
Goose|('500', 'SeK')|1
Goose|('SeK', 'best')|1
Goose|('best', 'price')|1
Goose|('price', 'He')|1
Goose|('He', 'says')|1
Goose|('says', '600')|1
Goose|('600', 'final')|1
Goose|('final', 'offer')|1
Goose|('offer', 'Cash')|1
Goose|('Cash', 'tomorrow')|1
Goose|('tomorrow', '.')|1
Goose|('.', 'Today')|1
Goose|('Today', 'I')|1
Goose|('I', 'party')|1
Goose|('party', '🥳')|1
Goose|('🥳', 'nan')|1
Goose|('nan', 'Yes')|2
Goose|('Yes', 'man')|1
Goose|('.', 'Where')|1
Goose|('Where', 'the')|1
Goose|('the', 'hell')|1
Goose|('hell', 'were')|1
Goose|('were', 'you')|1
Goose|('you', '?')|1
Goose|('?', 'Messing')|1
Goose|('Messing', 'around')|1
Goose|('around', 'with')|1
Goose|('with', 'one')|1
Goose|('one', 'of')|1
Goose|('of', 'those')|1
Goose|('those', 'ladies')|1
Goose|('ladies', 'again')|1
Goose|('again', 'I')|1
Goose|('I', 'bet')|1
Goose|('bet', '?')|1
Goose|('Ok', 'Mav')|1
Goose|('Mav', '.')|1
Goose|('.', 'Sounds')|1
Goose|('Sounds', 'good')|1
Goose|('good', '.')|1
Goose|('.', 'Cool')|1
Goose|('Cool', 'scooter')|1
Goose|('scooter', 'boy')|1
Goose|('boy', 'Meeeowww')|1
Goose|('Meeeowww', 'nan')|1
Goose|('nan', 'Ah')|2
Goose|('Ah', 'nuts')|1
Goose|('nuts', '.')|1
Goose|('.', 'Sorry')|1
Goose|('Sorry', 'man')|1
Goose|('I', 'saw')|1
Goose|('saw', 'a')|1
Goose|('a', 'squirrel')|1
Goose|('squirrel', '🐿️')|1
Goose|('🐿️', 'and')|1
Goose|('and', 'got')|1
Goose|('got', 'distracted')|1
Goose|('distracted', '😣')|1
Goose|('😣', 'content')|1
Goose|(':', '//com.viber.voip.provider.internal_files/gif/0-01-05-fd57bb7a756cd4ac91f7039c0d1117bc00b2507b261fda1f73eb85ef340f068a')|1
Goose|('//com.viber.voip.provider.internal_files/gif/0-01-05-fd57bb7a756cd4ac91f7039c0d1117bc00b2507b261fda1f73eb85ef340f068a', '?')|1
Goose|('%', '2F0-01-05-fd57bb7a756cd4ac91f7039c0d1117bc00b2507b261fda1f73eb85ef340f068a')|1
Goose|('2F0-01-05-fd57bb7a756cd4ac91f7039c0d1117bc00b2507b261fda1f73eb85ef340f068a', '&')|1
Goose|('&', 'ep=AQAAANxZKYNVMkC9QjwAQYfWxWzjJ9VozQdeqI4WzRUGBrfv')|1
Goose|('ep=AQAAANxZKYNVMkC9QjwAQYfWxWzjJ9VozQdeqI4WzRUGBrfv', 'Damn')|1
Goose|('Damn', 'yes')|1
Goose|('.', 'How')|1
Goose|('How', 'did')|1
Goose|('did', 'you')|1
Goose|('you', 'know')|1
Goose|('know', '?')|1
Goose|('nan', 'It')|1
Goose|('It', "'s")|1
Goose|("'s", 'all')|1
Goose|('all', 'going')|1
Goose|('going', 'to')|1
Goose|('to', 'shit')|1
Goose|('shit', '😊')|1
Goose|('😊', 'nan')|1
Goose|('Ah', 'nice')|1
Goose|('nice', 'one')|1
Goose|('one', '☺️')|1
Goose|('☺️', 'there')|1
Goose|('there', 'I')|1
Goose|('I', 'was')|1
Goose|('was', 'thinking')|1
Goose|('thinking', 'you')|1
Goose|('you', 'were')|1
Goose|('were', 'telling')|1
Goose|('telling', 'me')|1
Goose|('me', 'I')|1
Goose|('I', 'am')|1
Goose|('am', 'a')|1
Goose|('a', 'rose')|1
Goose|('rose', '🌹')|1
Goose|('🌹', 'amongst')|1
Goose|('amongst', 'thorns')|1
Goose|('thorns', '...')|1
Goose|('...', '😂')|1
Goose|('😂', 'nan')|1
Goose|('nan', 'Damn')|1
Goose|('Damn', '7')|1
Goose|('7', 'Gez')|1
Goose|('Gez', 'that')|1
Goose|('that', 'guy')|1
Goose|('guy', 'is')|1
Goose|('is', 'a')|1
Goose|('a', 'pain')|1
Goose|('pain', 'in')|1
Goose|('the', 'ass')|1
Goose|('ass', '.')|1
Goose|('.', 'Tagging')|1
Goose|('Tagging', 'everything')|1
Goose|('everything', ',')|1
Goose|(',', 'wherever')|1
Goose|('wherever', 'we')|1
Goose|('we', 'go')|1
Goose|('go', '!')|1
Goose|('!', 'Yee')|1
Goose|('Yee', 'but')|1
Goose|('but', 'this')|1
Goose|('this', 'one')|2
Goose|('one', 'looks')|1
Goose|('looks', 'good')|1
Goose|('good', 'too')|1
Goose|('too', 'nan')|1
Goose|('nan', 'Aw')|1
Goose|('Aw', 'man')|1
Goose|('.', 'U')|1
Goose|('U', 'get')|1
